day;month;hours;precipitation;temperature;irradiance_surface;irradiance_toa;snowfall;snow_mass;cloud_cover;air_density;Forecast load (MW);Actual load (MW);Positive imbalance price (Eur/MWh);Negative imbalance price (Eur/MWh)
5;10;5;0.0125;7.485;0.0159;0.1235;0;0;0.5668;1.2511;9091.25;10381.5;6.87;14.3
5;10;6;0.0109;7.738;31.2573;104.7488;0;0;0.5384;1.2522;9351.75;10897.25;8.72;7.14
5;10;7;0.0072;8.779;125.6123;306.5192;0;0;0.5021;1.2522;9534.5;11712.75;32.37;0
5;10;8;0.0045;9.798;254.6417;481.9678;0;0;0.5682;1.2502;9673.5;12323.75;64.22;5.86
5;10;9;0.0029;10.978;366.8516;618.8892;0;0;0.5266;1.2469;9440;12595;36.04;0
5;10;10;0.002;12.245;482.2906;707.9455;0;0;0.2543;1.2431;8784;12281.75;52.19;9.44
5;10;11;0.0012;13.291;534.4748;742.9943;0;0;0.2953;1.2392;8218.5;12021.75;30.88;6.67
5;10;12;7.00E-04;13.925;499.7827;721.6794;0;0;0.4618;1.2361;7917.5;11795.75;64.68;0
5;10;13;5.00E-04;14.203;420.5342;645.424;0;0;0.4411;1.2339;7783;11653.25;15.5;0
5;10;14;3.00E-04;14.156;308.8293;519.3766;0;0;0.5341;1.2328;7649.5;11521.25;0;0
5;10;15;2.00E-04;13.704;168.8093;352.1576;0;0;0.7695;1.233;7734.75;11619;0;21.79
5;10;16;1.00E-04;12.449;50.1673;155.0908;0;0;0.8609;1.2345;8332.5;11955;15.44;18.86
5;10;17;1.00E-04;10.782;1.4178;6.235;0;0;0.8487;1.2371;9367.25;12791;23.11;0
5;10;18;1.00E-04;10.186;0;0;0;0;0.8706;1.2401;9960.5;13116.25;16.43;0
5;10;19;2.00E-04;9.793;0;0;0;0;0.7648;1.2431;10252;13509.5;22.7;0
5;10;20;2.00E-04;9.413;0;0;0;0;0.5442;1.2461;10685.25;13255;15.75;6.95
5;10;21;2.00E-04;9.049;0;0;0;0;0.4701;1.2489;10561.5;12630;30.35;7.28
5;10;22;2.00E-04;8.728;0;0;0;0;0.4803;1.2514;10338.5;12012;23.85;0
5;10;23;2.00E-04;8.412;0;0;0;0;0.5508;1.2534;9966.75;11381.5;15.44;20.37
6;10;0;3.00E-04;8.172;0;0;0;0;0.7142;1.2548;9536.25;10727.25;15.12;4.06
6;10;1;8.00E-04;7.923;0;0;0;0;0.8865;1.2556;9118.25;10271;7.06;14.41
6;10;2;0.0088;7.763;0;0;0;0;0.929;1.2563;8825.25;10055.5;14.12;4.06
6;10;3;0.0458;7.695;0;0;0;0;0.9398;1.2565;8683.75;9930.5;14.12;6.06
6;10;4;0.1349;7.627;0;0;0;0;0.981;1.2565;8579.25;9922.5;29.99;0
6;10;5;0.2574;7.617;0.0025;0.0327;0;0;0.9859;1.256;8542.25;9977.25;8.06;7.16
6;10;6;0.3829;7.712;11.61;97.7613;0;0;0.9834;1.2553;8596.75;10217;7.04;23.41
6;10;7;0.5143;8.1;39.6554;299.252;0;0;0.9716;1.2535;8544.75;10704;0;6.78
6;10;8;0.6567;8.683;71.5395;474.7164;0;0;0.962;1.2506;8612;11299.5;0;14.3
6;10;9;0.8045;9.289;99.8046;611.6398;0;0;0.9603;1.2472;8680.25;11992.5;33.16;0
6;10;10;0.9112;9.831;119.836;700.6665;0;0;0.9559;1.2437;8439.25;12365.25;148.84;0
6;10;11;0.9877;10.287;130.7365;735.7597;0;0;0.9429;1.2405;8123.5;12679;35.29;12.2
6;10;12;1.1004;10.603;131.2599;714.4761;0;0;0.9287;1.2377;8051.5;12936.5;7.89;26.41
6;10;13;1.1617;10.756;119.6102;638.1861;0;0;0.9164;1.2359;7969;12943.75;32.93;19.37
6;10;14;1.0209;10.717;90.3293;512.1413;0;0;0.9088;1.2351;8040;12921.5;7.24;6.2
6;10;15;0.7734;10.514;52.9335;344.9056;0;0;0.8985;1.2353;8375.5;13016.5;0;26.89
6;10;16;0.4906;10.156;18.3683;147.8354;0;0;0.8583;1.2367;9014.25;13207.25;0;22.14
6;10;17;0.2207;9.68;0.3873;4.6798;0;0;0.7168;1.2388;9957.25;13856;57.69;6.04
6;10;18;0.0762;9.346;0;0;0;0;0.5176;1.2409;10463.25;13919;51.92;0
6;10;19;0.0378;9.066;0;0;0;0;0.4308;1.2433;10694.25;14096.5;31.1;0
6;10;20;0.0409;8.759;0;0;0;0;0.4184;1.246;11040.25;13678.5;24.98;12.24
6;10;21;0.0438;8.453;0;0;0;0;0.3873;1.249;10843;12907.75;24.98;6.04
6;10;22;0.0247;8.041;0;0;0;0;0.3326;1.252;10500;12247.75;22.03;6.57
6;10;23;0.0091;7.622;0;0;0;0;0.2617;1.2549;9994;11429.25;29.1;17.85
7;10;0;0.0051;7.142;0;0;0;0;0.2382;1.2579;9458.5;10792.25;14.08;12.82
7;10;1;0.0039;6.62;0;0;0;0;0.3006;1.2608;9094.5;10397;14.45;18.46
7;10;2;0.0042;6.16;0;0;0;0;0.3332;1.2635;8875.75;10247.5;32.09;7.01
7;10;3;0.0049;5.745;0;0;0;0;0.3644;1.2661;8811.75;10185.75;21.12;6.04
7;10;4;0.0044;5.399;0;0;0;0;0.4778;1.2683;8940.75;10311.25;7.04;14.38
7;10;5;0.0035;5.179;8.00E-04;0.0045;0;0;0.6606;1.2697;9344.25;10841.25;105.41;0
7;10;6;0.0033;5.382;30.7122;90.9606;0;0;0.8401;1.2707;10320;12222.25;76.25;15.44
7;10;7;0.0036;6.39;112.989;291.9902;0;0;0.9274;1.2686;11569.75;14274.75;119.59;-2.58
7;10;8;0.0038;8.009;191.753;467.4649;0;0;0.9434;1.262;12497.5;15125.5;31.02;6.97
7;10;9;0.004;9.606;245.6443;604.3833;0;0;0.942;1.255;12711.5;15170;94.32;0
7;10;10;0.0044;10.93;254.7887;693.4074;0;0;0.9443;1.2486;12434.75;14886;95.42;0
7;10;11;0.0057;11.833;237.5983;728.4467;0;0;0.9485;1.2436;12157.25;14653.75;50.83;0
7;10;12;0.0074;12.36;209.1773;707.2038;0;0;0.9528;1.2398;11742.5;14393.75;172.3;0
7;10;13;0.0097;12.617;163.8187;630.9259;0;0;0.9461;1.2371;11554.75;14444.75;235.96;0
7;10;14;0.0097;12.619;113.8686;504.8794;0;0;0.9459;1.2351;11575;14739.5;31.13;6.92
7;10;15;0.0091;12.336;70.6286;337.6461;0;0;0.9574;1.2339;11615.5;15014.25;113.94;0
7;10;16;0.0082;11.695;28.5349;140.574;0;0;0.9691;1.2336;11923.25;15310.25;43.33;6.78
7;10;17;0.0094;10.838;0.4927;3.3714;0;0;0.9708;1.234;12524.25;15692.5;28.95;13.94
7;10;18;0.016;10.938;0;0;0;0;0.9736;1.2346;12481.5;15372;32.33;0
7;10;19;0.0512;11.037;0;0;0;0;0.9638;1.2349;12551.5;15522.5;42.7;7.12
7;10;20;0.1495;10.987;0;0;0;0;0.9164;1.2349;12760.25;15004.25;67.2;14.21
7;10;21;0.3074;10.975;0;0;0;0;0.8667;1.2342;12288.5;14107.5;63.45;10.14
7;10;22;0.4569;11.096;0;0;0;0;0.8726;1.2328;11615.25;13088.25;81.04;9.38
7;10;23;0.6111;11.235;0;0;0;0;0.8836;1.231;10977.75;12165.25;50.58;25.1
8;10;0;0.9503;11.353;0;0;0;0;0.883;1.2292;10245;11420;26.82;4.14
8;10;1;1.3468;11.444;0;0;0;0;0.8781;1.2276;9714.25;10920.75;15.33;11.71
8;10;2;1.4661;11.555;0;0;0;0;0.8522;1.2259;9430.75;10774.5;14.22;20.02
8;10;3;1.0291;11.591;0;0;0;0;0.7738;1.2248;9247;10726;6.49;6.09
8;10;4;0.4823;11.566;0;0;0;0;0.712;1.224;9204.5;10765.5;97.13;0
8;10;5;0.2506;11.477;0;2.00E-04;0;0;0.7153;1.2234;9488;11215.25;43.8;11.5
8;10;6;0.198;11.564;19.9644;84.3858;0;0;0.6779;1.2231;10316.25;12580.75;27.01;12.09
8;10;7;0.1904;12.267;101.8236;284.7349;0;0;0.617;1.2221;11569.5;14475;156.21;0
8;10;8;0.1254;13.335;226.0948;460.186;0;0;0.4603;1.2189;12452.75;15418;139.53;-0.05
8;10;9;0.0493;14.663;350.5209;597.0939;0;0;0.3702;1.2138;12623.5;15533.25;71.92;17.84
8;10;10;0.02;15.656;419.7126;686.1286;0;0;0.3529;1.2099;12299;15295.75;7.38;6.53
8;10;11;0.0137;16.261;450.6515;721.1662;0;0;0.4126;1.2075;12293.5;15145.5;184.36;0
8;10;12;0.0213;16.435;414.0271;699.8921;0;0;0.4609;1.2064;12225.25;14925.75;77.92;0
8;10;13;0.0144;16.383;364.625;623.6206;0;0;0.3583;1.2057;11855.5;14831.5;101.48;6.53
8;10;14;0.0153;16.142;292.0743;497.6039;0;0;0.2692;1.2054;11779.25;14748;39.34;6.71
8;10;15;0.0148;15.551;165.3774;330.3815;0;0;0.2591;1.2059;11825;14871.75;72.38;0
8;10;16;0.012;14.489;55.2888;133.328;0;0;0.1936;1.2077;12087.5;15095.5;52.59;0
8;10;17;0.0202;12.963;0.532;2.3134;0;0;0.1328;1.2109;12470.75;15444;112.6;0
8;10;18;0.0415;12.467;0;0;0;0;0.142;1.2139;12343;15064;94.36;13.93
8;10;19;0.0658;12.228;0;0;0;0;0.1948;1.2164;12369.5;15402;292.65;11.88
8;10;20;0.0849;12.127;0;0;0;0;0.2965;1.218;12493;14995;0;5.54
8;10;21;0.08;12.139;0;0;0;0;0.335;1.2187;12009;14110.75;40.5;21.18
8;10;22;0.0584;11.996;0;0;0;0;0.2288;1.2194;11428;13115;88.25;-1.7
8;10;23;0.0267;11.703;0;0;0;0;0.1376;1.2206;10920.25;12363;19.06;-32.09
9;10;0;0.0109;11.447;0;0;0;0;0.1205;1.2222;10276.75;11566;42.39;-28.34
9;10;1;0.0082;11.086;0;0;0;0;0.2152;1.2241;9771.75;11044;23.22;11.64
9;10;2;0.0087;10.728;0;0;0;0;0.5685;1.226;9542;10817.75;25.2;6.47
9;10;3;0.01;10.541;0;0;0;0;0.8633;1.2276;9494;10725;29.53;0
9;10;4;0.0107;10.436;0;0;0;0;0.955;1.2287;9530.75;10782;13.86;12.37
9;10;5;0.0139;10.259;0;0;0;0;0.9619;1.2295;9832.25;11252;14.25;7.63
9;10;6;0.0212;10.204;15.5992;78.0622;0;0;0.9678;1.2301;10767.25;12540;52.14;11.83
9;10;7;0.0518;10.569;58.4168;277.4831;0;0;0.9778;1.2297;12070.75;14473;51.57;11.77
9;10;8;0.149;11.129;97.2166;452.9056;0;0;0.9855;1.2276;12831.5;15461.5;44.23;0
9;10;9;0.3379;11.765;125.7512;589.7978;0;0;0.9772;1.2247;12742.75;15722.25;39.84;0
9;10;10;0.5631;12.221;133.6157;678.816;0;0;0.9706;1.222;12317.75;15558.5;74.75;0
9;10;11;0.7216;12.422;122.1314;713.8661;0;0;0.975;1.2203;11883.75;15478.75;169.23;0
9;10;12;0.7859;12.443;102.4407;692.5873;0;0;0.9777;1.2193;11462.75;14962;15.43;-41.23
9;10;13;0.72;12.394;84.4407;616.3218;0;0;0.9625;1.2188;11160;14935.75;0;9.56
9;10;14;0.5699;12.333;78.2962;490.3119;0;0;0.928;1.2186;11447;14949.25;0;12.77
9;10;15;0.378;12.157;57.4683;323.1058;0;0;0.8938;1.2188;11782.25;14989;21.97;-0.57
9;10;16;0.2423;11.755;21.332;126.0856;0;0;0.8594;1.2197;12152;15285.75;8.08;0
9;10;17;0.1383;11.244;0.1306;1.4874;0;0;0.8471;1.2215;12667.25;15816;8.08;5.72
9;10;18;0.2011;10.996;0;0;0;0;0.8424;1.2231;12523.5;15561.75;18.33;11.96
9;10;19;0.1781;10.773;0;0;0;0;0.855;1.2245;12526.75;15773;72.03;0
9;10;20;0.1644;10.582;0;0;0;0;0.8752;1.2256;12703.25;15142;6.61;19.85
9;10;21;0.1554;10.452;0;0;0;0;0.8812;1.2264;12158.25;14221.25;0;11.19
9;10;22;0.1655;10.294;0;0;0;0;0.8583;1.2274;11479;13250.5;123.44;9.96
9;10;23;0.1582;10.183;0;0;0;0;0.8326;1.228;10835.5;12444.75;95.99;11.96
10;10;0;0.1087;10.06;0;0;0;0;0.8017;1.2286;10136.25;11625;12.21;9.23
10;10;1;0.0624;9.921;0;0;0;0;0.6708;1.2291;9723.75;11070.5;13.65;4.68
10;10;2;0.0319;9.734;0;0;0;0;0.5517;1.2298;9515.75;10879.5;19.91;-0.76
10;10;3;0.0263;9.592;0;0;0;0;0.473;1.2306;9437.5;10773.75;12.14;16
10;10;4;0.0252;9.555;0;0;0;0;0.4321;1.2314;9462.25;10803.75;12.23;18.3
10;10;5;0.0223;9.52;0;0;0;0;0.3203;1.2323;9817;11272.75;6.33;-4.24
10;10;6;0.0236;9.653;24.6739;71.9871;0;0;0.2164;1.2334;10812.75;12639.25;36.23;4.48
10;10;7;0.037;10.613;137.0237;270.2202;0;0;0.1143;1.2329;12209.5;14547.25;28.36;2.54
10;10;8;0.1058;11.848;275.2746;445.6245;0;0;0.0681;1.23;13020.25;15291.5;0;8.96
10;10;9;0.224;13.157;382.4375;582.5182;0;0;0.0773;1.226;13060.5;15214.5;147.81;8.62
10;10;10;0.2371;14.06;446.8726;671.5326;0;0;0.0855;1.2235;12762.25;14711.5;51;14.63
10;10;11;0.1889;14.577;474.7799;706.5749;0;0;0.0953;1.2223;12373;14184;60.37;-0.71
10;10;12;0.1102;14.855;460.8702;685.2551;0;0;0.1044;1.2215;12154.25;13970.75;0;10.34
10;10;13;0.0524;14.961;403.6048;609.037;0;0;0.1679;1.221;12133;13946.25;31.49;17.93
10;10;14;0.0188;14.877;306.3915;483.0464;0;0;0.1367;1.2205;12154.5;13934.5;0;17.76
10;10;15;0.0069;14.479;180.5812;315.8574;0;0;0.2035;1.2204;12204.75;14210.75;27.31;13.53
10;10;16;0.0039;13.451;51.4496;118.8865;0;0;0.2051;1.2218;12512.5;14556;6.58;1.58
10;10;17;0.004;12.429;0.1825;0.8915;0;0;0.3116;1.225;12963.5;15190.75;76.08;3.79
10;10;18;0.0015;12.164;0;0;0;0;0.2389;1.2275;12831.5;15156.75;28.6;0
10;10;19;0.0045;11.788;0;0;0;0;0.3862;1.2295;12898;15649.25;149.79;5.59
10;10;20;0.0102;11.584;0;0;0;0;0.724;1.2311;12949.75;15207.75;29.25;0
10;10;21;0.0073;11.78;0;0;0;0;0.9259;1.2305;12326.75;14273.5;32.73;17.15
10;10;22;0.0098;12.07;0;0;0;0;0.9803;1.229;11607.5;13249.5;108.56;15.51
10;10;23;0.0345;12.151;0;0;0;0;0.985;1.2283;10963.5;12487.75;7.5;-5.29
11;10;0;0.0664;12.206;0;0;0;0;0.984;1.2277;10279;11655.25;74.34;-60.22
11;10;1;0.098;12.241;0;0;0;0;0.9849;1.227;9721.5;11157;40.66;4.74
11;10;2;0.1168;12.284;0;0;0;0;0.9862;1.2265;9476;10916.25;12.3;-0.1
11;10;3;0.1563;12.427;0;0;0;0;0.9872;1.2257;9386.5;10855.25;0;-2.28
11;10;4;0.1952;12.492;0;0;0;0;0.987;1.2252;9407;10887.25;0;-0.12
11;10;5;0.2855;12.419;0;0;0;0;0.9897;1.2254;9738;11347.25;17.81;-8.22
11;10;6;0.3984;12.378;4.9189;66.1747;0;0;0.9903;1.2256;10613.25;12572.75;23.31;-0.01
11;10;7;0.438;12.475;26.4956;262.9784;0;0;0.9893;1.2255;12069.25;14494.5;94.09;10.03
11;10;8;0.42;12.775;62.2987;438.3492;0;0;0.9896;1.2246;12962.25;15639.75;56.23;-7.73
11;10;9;0.495;13.288;108.541;575.2153;0;0;0.9902;1.2226;13050.5;16022.25;5.74;16.6
11;10;10;0.4586;13.94;143.1758;664.2061;0;0;0.9887;1.2196;12644.25;15945.75;0;-4.79
11;10;11;0.3856;14.661;180.0545;699.2489;0;0;0.9844;1.216;12239;15912.5;33.34;4.82
11;10;12;0.4102;15.402;205.1618;677.945;0;0;0.9811;1.212;11831;15775.25;99.45;0
11;10;13;0.3926;15.94;197.0163;601.7395;0;0;0.9798;1.2086;11694.25;15714.25;25.71;5.28
11;10;14;0.2983;16.108;139.5742;475.7519;0;0;0.9811;1.2064;11638;15618.75;13.49;16.47
11;10;15;0.2537;15.961;75.393;308.6078;0;0;0.9818;1.2056;11557.25;15599.25;25.77;4.51
11;10;16;0.1745;15.587;18.7302;111.7384;0;0;0.9781;1.2061;11847.75;15500;11.09;5.21
11;10;17;0.0654;15.254;0.0715;0.4895;0;0;0.9745;1.2071;12381.25;15898.75;5.51;0
11;10;18;0.052;15.112;0;0;0;0;0.9808;1.2079;12359.5;15585;5.61;0
11;10;19;0.1091;14.944;0;0;0;0;0.9847;1.2086;12337;15517.25;0;7.28
11;10;20;0.234;14.736;0;0;0;0;0.9663;1.2096;12400.25;14817.5;11.71;9.26
11;10;21;0.3381;14.607;0;0;0;0;0.9333;1.21;11777;13867.5;35.22;7.17
11;10;22;0.4138;14.509;0;0;0;0;0.8713;1.2102;11133.25;12992;29.55;4.51
11;10;23;0.4608;14.324;0;0;0;0;0.8193;1.2108;10616;12377.75;34.3;7.49
12;10;0;0.4346;14.034;0;0;0;0;0.7929;1.2119;9960;11426.25;36.97;9.54
12;10;1;0.3494;13.762;0;0;0;0;0.8157;1.2131;9476.75;10859.75;78.74;2.63
12;10;2;0.2763;13.261;0;0;0;0;0.8846;1.2154;9205.75;10557.25;38.75;10.02
12;10;3;0.2227;12.729;0;0;0;0;0.9061;1.2183;9089.75;10353;127.29;0
12;10;4;0.1812;12.378;0;0;0;0;0.8822;1.2205;9068;10280;90.85;0
12;10;5;0.1542;12.109;0;0;0;0;0.8259;1.2221;9086.25;10448.75;65.21;0
12;10;6;0.1439;12.024;11.2034;60.6058;0;0;0.8053;1.2233;9341.5;10954;104.46;5.48
12;10;7;0.1308;12.533;61.0211;255.7489;0;0;0.8382;1.2233;9714.25;11791;79.82;5.19
12;10;8;0.115;13.252;112.2089;431.0758;0;0;0.8671;1.2217;9983.5;12630.75;95.81;-12.06
12;10;9;0.115;13.917;160.1779;567.8867;0;0;0.8865;1.2201;9889.25;13108;229.51;0
12;10;10;0.1262;14.432;200.5596;656.8576;0;0;0.924;1.2188;9262.5;13223.75;132.71;0
12;10;11;0.1406;14.79;216.3783;691.9089;0;0;0.9696;1.2175;8707;13265;153.31;0
12;10;12;0.1676;14.938;198.4126;670.5906;0;0;0.9803;1.2167;8462.25;13243.75;88.31;0
12;10;13;0.2007;14.972;168.1337;594.4085;0;0;0.9773;1.2163;8368.75;13130.25;50.62;0
12;10;14;0.2362;14.88;118.3443;468.4651;0;0;0.9595;1.2162;8261.75;13162.25;90.55;0
12;10;15;0.2841;14.508;64.8446;301.3461;0;0;0.9482;1.2168;8360.5;13056.75;169.6;5.67
12;10;16;0.3143;13.596;17.9356;104.6967;0;0;0.9772;1.218;8917.75;13240.25;171.42;5.19
12;10;17;0.3606;12.785;0.0198;0.2412;0;0;0.9751;1.2198;9848.5;13833;94.06;7.49
12;10;18;0.3902;12.52;0;0;0;0;0.9482;1.2213;10267.5;13788;47.8;0
12;10;19;0.2897;12.273;0;0;0;0;0.9478;1.2224;10486.5;13740.5;228.42;0
12;10;20;0.2221;11.991;0;0;0;0;0.964;1.2234;10714.75;13291.75;23.67;5.67
12;10;21;0.1668;11.764;0;0;0;0;0.9675;1.2239;10432;12661.25;0;5.34
12;10;22;0.1427;11.544;0;0;0;0;0.9659;1.224;10180.75;12088.25;15.91;12.36
12;10;23;0.1483;11.388;0;0;0;0;0.9625;1.2239;9803.25;11481.25;70.22;13.52
13;10;0;0.1501;11.336;0;0;0;0;0.9562;1.2235;9417.5;10939.25;12.44;11.87
13;10;1;0.1431;11.396;0;0;0;0;0.9507;1.2228;9034.5;10481.5;6.29;5.66
13;10;2;0.1213;11.684;0;0;0;0;0.9454;1.2219;8771.75;10212.5;30.59;0
13;10;3;0.098;12.015;0;0;0;0;0.9406;1.2208;8641.75;10116.25;41.26;0
13;10;4;0.0675;12.236;0;0;0;0;0.9312;1.2197;8584.25;10057;47.23;0
13;10;5;0.0573;12.492;0;0;0;0;0.928;1.2187;8590.25;10140.5;36.8;0
13;10;6;0.1121;12.955;14.1183;55.299;0;0;0.9385;1.2177;8665.25;10341.75;82.42;11.35
13;10;7;0.1926;13.861;69.5856;248.5133;0;0;0.9561;1.2158;8757;10850.25;85.72;0
13;10;8;0.1956;14.84;117.8146;423.7988;0;0;0.9571;1.2119;8953.75;11436;78.87;0
13;10;9;0.2004;16.001;174.1709;560.5739;0;0;0.9497;1.2066;9212.25;11996.5;98.78;5.75
13;10;10;0.1207;17.344;231.1928;649.5434;0;0;0.951;1.2002;9154.5;12188.5;22.64;10.96
13;10;11;0.055;18.768;286.1434;684.5371;0;0;0.9571;1.1932;9040.25;12164.75;11.77;14.72
13;10;12;0.036;19.899;294.2701;663.2761;0;0;0.9647;1.1872;9098.25;11966.25;73.1;14.22
13;10;13;0.0329;20.535;260.5903;587.0981;0;0;0.9637;1.183;9067.5;11428;5.75;6.25
13;10;14;0.0544;20.48;166.532;461.1737;0;0;0.9736;1.1814;9020.5;11339.25;7.83;3.81
13;10;15;0.0967;19.827;73.1533;294.1188;0;0;0.9793;1.1827;9209.75;11888.75;136.95;0
13;10;16;0.1268;18.95;19.0327;97.7999;0;0;0.9744;1.1863;9687.25;12425.25;45.22;10.21
13;10;17;0.1532;18.006;0.0154;0.1091;0;0;0.9589;1.1914;10436.25;13324;5.82;10.02
13;10;18;0.1676;17.052;0;0;0;0;0.9124;1.1973;10691;13632;0;-3.51
13;10;19;0.1244;16.152;0;0;0;0;0.8173;1.2027;10757.25;13825.75;18.63;0
13;10;20;0.0652;15.508;0;0;0;0;0.6742;1.2071;10833;13411;5.93;0
13;10;21;0.0292;14.952;0;0;0;0;0.5364;1.2108;10528;12768.5;20.85;7.29
13;10;22;0.0134;14.352;0;0;0;0;0.4777;1.214;10131;12145.75;0;11.98
13;10;23;0.009;13.774;0;0;0;0;0.4087;1.2168;9627.25;11499;0;-18.23
14;10;0;0.0062;13.141;0;0;0;0;0.3808;1.2192;9171;10934.75;56.66;-24.91
14;10;1;0.0086;12.641;0;0;0;0;0.6505;1.2213;8862;10562;13.12;16.88
14;10;2;0.0082;12.36;0;0;0;0;0.8757;1.2232;8717.5;10425;26.16;5.03
14;10;3;0.0045;12.046;0;0;0;0;0.9504;1.2248;8659;10394.25;25;4.84
14;10;4;0.0042;11.713;0;0;0;0;0.9725;1.226;8778.75;10546.5;32.02;0
14;10;5;0.0031;11.611;0;0;0;0;0.9769;1.2268;9242;11004.25;104.35;4.81
14;10;6;0.0144;11.714;10.0029;50.2439;0;0;0.9773;1.2274;10233.75;12245;162.31;-8.26
14;10;7;0.153;12.691;54.3498;241.2912;0;0;0.9775;1.2274;11715.25;14081.5;157.71;-30.86
14;10;8;0.5643;13.423;105.8785;416.521;0;0;0.978;1.2262;12650.25;15054;76.65;-15.4
14;10;9;1.275;14.149;152.0264;553.2682;0;0;0.9794;1.2232;12765.25;15297.75;24.62;0
14;10;10;1.5961;14.865;168.9469;642.1673;0;0;0.9772;1.2199;12365;15183.75;6.58;19.13
14;10;11;0.9645;15.309;178.484;677.2187;0;0;0.9672;1.2171;11996.25;14939.25;11.91;20.14
14;10;12;0.2648;15.747;205.8907;655.9272;0;0;0.9579;1.214;11605;14693;13.3;19.01
14;10;13;0.0198;16.403;205.5767;579.7503;0;0;0.9507;1.2094;11392.25;14697.5;75.64;11.26
14;10;14;0.0056;16.902;152.8415;453.9126;0;0;0.9507;1.2046;11522.5;14378.75;0;14.9
14;10;15;0.0221;16.709;80.801;286.897;0;0;0.9522;1.2013;11838;14350.25;0;12.25
14;10;16;0.0245;15.905;18.3143;91.0881;0;0;0.9585;1.1994;12175.5;14767.5;31.64;15.43
14;10;17;0.0232;15.54;0.0018;0.0419;0;0;0.9664;1.1983;12803.5;15321;98.71;2.89
14;10;18;0.0325;15.849;0;0;0;0;0.975;1.1978;12730.75;15071;6.83;3.84
14;10;19;0.1604;16.094;0;0;0;0;0.9794;1.199;12672;15377.25;39.73;0
14;10;20;0.6304;16.005;0;0;0;0;0.9773;1.2008;12755;14753;0;15.78
14;10;21;0.7368;15.808;0;0;0;0;0.9632;1.201;12213.25;13957.5;11.79;15.57
14;10;22;0.3975;15.532;0;0;0;0;0.9345;1.1997;11472.25;13013.25;70.33;5.89
14;10;23;0.0876;15.073;0;0;0;0;0.927;1.1989;10833.75;12252.75;76.8;0
15;10;0;0.0083;14.93;0;0;0;0;0.9195;1.1995;10101.5;11472;55.51;9.13
15;10;1;0.0024;14.875;0;0;0;0;0.9132;1.2012;9539.25;10990.5;0;6.61
15;10;2;0.0029;14.762;0;0;0;0;0.9155;1.2031;9219;10828.75;11.66;-14.22
15;10;3;0.0041;14.502;0;0;0;0;0.9199;1.2048;9087.5;10800.5;12.79;9.62
15;10;4;0.0066;14.134;0;0;0;0;0.9192;1.2062;9104.5;10832.5;48.23;0
15;10;5;0.0082;13.643;0;0;0;0;0.9174;1.2073;9450.25;11250;61.09;15.41
15;10;6;0.0092;13.434;11.3265;45.4468;0;0;0.9232;1.2084;10414.5;12514;40.16;-41.42
15;10;7;0.0094;14.483;79.6985;234.1063;0;0;0.9207;1.2091;11821;14304.75;23.72;-15.55
15;10;8;0.0158;15.293;161.4254;409.2657;0;0;0.925;1.208;12805.25;15255.5;12.84;0
15;10;9;0.0355;15.933;198.6362;545.9269;0;0;0.9226;1.2061;13110.5;15451.75;27.55;0
15;10;10;0.0776;16.24;190.2321;634.8817;0;0;0.9271;1.205;12493.75;15347;6.75;6.1
15;10;11;0.1281;16.433;191.8672;669.8769;0;0;0.9225;1.2042;12889.75;15036.5;0;16.01
15;10;12;0.2059;16.543;189.5367;648.5791;0;0;0.9362;1.2032;12872.25;14897.25;6.12;20.75
15;10;13;0.272;16.418;147.5043;572.4338;0;0;0.9435;1.2028;12476.5;14949.75;14.02;15.9
15;10;14;0.2729;16.025;92.8906;446.6428;0;0;0.9572;1.2034;12476.25;14818;0;16.39
15;10;15;0.2914;15.376;42.1711;279.6936;0;0;0.9593;1.2047;12621.75;14924.75;14.41;16.5
15;10;16;0.8822;14.632;10.551;84.6039;0;0;0.9756;1.2069;12879;15210;60.7;0
15;10;17;1.3991;14.081;2.00E-04;0.0126;0;0;0.9808;1.2102;13154;15682.5;37.03;6.1
15;10;18;1.4395;13.71;0;0;0;0;0.9825;1.2132;12775;15297.25;70.05;0
15;10;19;1.2999;13.341;0;0;0;0;0.983;1.2155;12664;15299.75;143.04;6.88
15;10;20;1.2084;13.064;0;0;0;0;0.9824;1.2175;12516.25;14644;146.4;0
15;10;21;0.9743;12.846;0;0;0;0;0.9798;1.2189;12010;13827.25;98.28;9.36
15;10;22;0.8042;12.64;0;0;0;0;0.976;1.2201;11383;12969.5;19.33;9.71
15;10;23;0.5826;12.392;0;0;0;0;0.9595;1.2214;10767.25;12223.75;42.98;10.63
16;10;0;0.3737;12.089;0;0;0;0;0.9217;1.2228;10150;11455.25;35.63;15.77
16;10;1;0.2604;11.754;0;0;0;0;0.8353;1.2244;9682.75;10905;18.35;11.09
16;10;2;0.1678;11.434;0;0;0;0;0.7212;1.2261;9487.5;10739.5;13.61;11.71
16;10;3;0.079;11.05;0;0;0;0;0.6112;1.2282;9411.5;10701.5;12.09;22.72
16;10;4;0.0237;10.618;0;0;0;0;0.4158;1.2301;9479.75;10731;34.1;0
16;10;5;0.0101;10.108;0;0;0;0;0.2836;1.2324;9793.25;11136;79.16;0
16;10;6;0.0098;9.774;14.0565;40.9001;0;0;0.223;1.2344;10762.5;12343.75;43.7;14.39
16;10;7;0.0107;10.359;114.9783;226.9245;0;0;0.1478;1.2342;12177;14152.25;104.03;6.15
